path,line,function,async,executable_body_lines,executed_body_lines,execution_evidence
networkly_web/directory/facts.py,225,extract_gpa,False,14,11,Some body lines exercised
networkly_web/directory/facts.py,352,extract_grad_years,False,24,24,All body lines exercised
networkly_web/directory/facts.py,478,extract_start_year,False,9,8,Some body lines exercised
networkly_web/directory/facts.py,557,extract_languages,False,12,12,All body lines exercised
networkly_web/directory/facts.py,593,_requirement_negated,False,1,1,All body lines exercised
networkly_web/directory/facts.py,612,extract_cover_letter,False,6,6,All body lines exercised
networkly_web/directory/facts.py,643,extract_assessment,False,6,6,All body lines exercised
networkly_web/directory/facts.py,712,_money,False,4,2,Some body lines exercised
networkly_web/directory/facts.py,719,_rate,False,1,1,All body lines exercised
networkly_web/directory/facts.py,766,_trim_footer,False,5,5,All body lines exercised
networkly_web/directory/facts.py,774,_pay_candidates,False,14,12,Some body lines exercised
networkly_web/directory/facts.py,793,_pay_single,False,17,15,Some body lines exercised
networkly_web/directory/facts.py,827,extract_pay,False,25,25,All body lines exercised
networkly_web/directory/facts.py,879,extract_rolling,False,4,4,All body lines exercised
networkly_web/directory/facts.py,961,_study_label,False,5,4,Some body lines exercised
networkly_web/directory/facts.py,976,extract_study_stage,False,18,15,Some body lines exercised
networkly_web/directory/facts.py,1022,extract_duration,False,21,15,Some body lines exercised
networkly_web/directory/facts.py,1064,extract_transcript,False,6,6,All body lines exercised
networkly_web/directory/facts.py,1088,extract_facts,False,12,10,Some body lines exercised
networkly_web/directory/facts.py,1147,_heading_alt,False,2,2,All body lines exercised
networkly_web/directory/facts.py,1166,paragraphs,False,14,13,Some body lines exercised
networkly_web/directory/firm_logos.py,12,verified_library,False,22,16,Some body lines exercised
networkly_web/directory/firm_logos.py,37,firm_logo_url,False,2,2,All body lines exercised
networkly_web/directory/firm_merge.py,55,find_duplicate_firm_groups,False,6,6,All body lines exercised
networkly_web/directory/firm_merge.py,76,_stage_rank,False,2,2,All body lines exercised
networkly_web/directory/firm_merge.py,81,_merge_user_opportunity,False,8,7,Some body lines exercised
networkly_web/directory/firm_merge.py,95,_reparent_user_opportunities,False,6,4,Some body lines exercised
networkly_web/directory/firm_merge.py,105,_merge_opportunity_pair,False,32,26,Some body lines exercised
networkly_web/directory/firm_merge.py,150,_merge_firm_dates,False,16,13,Some body lines exercised
networkly_web/directory/firm_merge.py,180,_merge_user_firms,False,15,11,Some body lines exercised
networkly_web/directory/firm_merge.py,199,_merge_email_pattern_stats,False,9,9,All body lines exercised
networkly_web/directory/firm_merge.py,212,merge_firms,False,28,26,Some body lines exercised
networkly_web/directory/health.py,92,_is_walled,False,1,1,All body lines exercised
networkly_web/directory/health.py,96,_is_guard_notice,False,1,1,All body lines exercised
networkly_web/directory/health.py,106,_is_wipe_guard,False,1,1,All body lines exercised
networkly_web/directory/health.py,111,_is_real_failure,False,1,1,All body lines exercised
networkly_web/directory/health.py,115,repeat_failures,False,6,6,All body lines exercised
networkly_web/directory/health.py,146,walled_boards,False,18,18,All body lines exercised
networkly_web/directory/health.py,203,duplicate_firms,False,7,7,All body lines exercised
networkly_web/directory/health.py,261,guarded_boards,False,4,4,All body lines exercised
networkly_web/directory/health.py,285,boards_that_never_yield,False,12,12,All body lines exercised
networkly_web/directory/health.py,340,board_health,False,46,46,All body lines exercised
networkly_web/directory/health.py,484,board_health_table,False,10,10,All body lines exercised
networkly_web/directory/health.py,504,boards_unreachable_by_policy,False,5,4,Some body lines exercised
networkly_web/directory/health.py,535,firms_without_campus_board,False,14,14,All body lines exercised
networkly_web/directory/health.py,581,enrichment_health,False,17,17,All body lines exercised
networkly_web/directory/health.py,622,health_report,False,45,44,Some body lines exercised
networkly_web/directory/ingest.py,101,_merge_raw,False,7,7,All body lines exercised
networkly_web/directory/ingest.py,119,content_hash_for,False,3,3,All body lines exercised
networkly_web/directory/ingest.py,137,_parse_deadline,False,6,6,All body lines exercised
networkly_web/directory/ingest.py,187,_FirmResolver.__init__,False,2,2,All body lines exercised
networkly_web/directory/ingest.py,191,_FirmResolver.resolve,False,13,13,All body lines exercised
networkly_web/directory/ingest.py,207,_FirmResolver._unique_slug,False,5,3,Some body lines exercised
networkly_web/directory/ingest.py,217,_apply_opportunity,False,84,83,Some body lines exercised
networkly_web/directory/ingest.py,568,_match_by_identity,False,8,8,All body lines exercised
networkly_web/directory/ingest.py,591,ingest_results,False,70,66,Some body lines exercised
networkly_web/directory/ingest.py,783,_derive_label,False,4,3,Some body lines exercised
networkly_web/directory/ingest.py,790,_banked_open_rows,False,21,20,Some body lines exercised
networkly_web/directory/ingest.py,852,ingest_boards,False,22,15,Some body lines exercised
networkly_web/directory/management/commands/audit_close_trust.py,24,Command.handle,False,39,5,Some body lines exercised
networkly_web/directory/management/commands/audit_firm_logos.py,42,Command.add_arguments,False,1,1,All body lines exercised
networkly_web/directory/management/commands/audit_firm_logos.py,46,Command.handle,False,33,6,Some body lines exercised
networkly_web/directory/management/commands/backfill_class_year_derived.py,99,expected_class_year_derived,False,5,5,All body lines exercised
networkly_web/directory/management/commands/backfill_class_year_derived.py,139,Command.add_arguments,False,2,2,All body lines exercised
networkly_web/directory/management/commands/backfill_class_year_derived.py,150,Command.handle,False,55,55,All body lines exercised
networkly_web/directory/management/commands/backfill_detail_locations.py,49,Command.add_arguments,False,2,2,All body lines exercised
networkly_web/directory/management/commands/backfill_detail_locations.py,59,Command.handle,False,18,17,Some body lines exercised
networkly_web/directory/management/commands/backfill_sitemap_postal_titles.py,39,Command.add_arguments,False,2,2,All body lines exercised
networkly_web/directory/management/commands/backfill_sitemap_postal_titles.py,50,Command.handle,False,23,23,All body lines exercised
networkly_web/directory/management/commands/backfill_sponsorship.py,50,Command.add_arguments,False,2,2,All body lines exercised
networkly_web/directory/management/commands/backfill_sponsorship.py,60,Command.handle,False,25,9,Some body lines exercised
networkly_web/directory/management/commands/board_health.py,26,Command.add_arguments,False,1,1,All body lines exercised
networkly_web/directory/management/commands/board_health.py,31,Command.handle,False,9,9,All body lines exercised
networkly_web/directory/management/commands/build_cycle_observations.py,124,Command.add_arguments,False,1,1,All body lines exercised
networkly_web/directory/management/commands/build_cycle_observations.py,128,Command.handle,False,42,37,Some body lines exercised
networkly_web/directory/management/commands/calibrate_recommender.py,68,_label,False,5,5,All body lines exercised
networkly_web/directory/management/commands/calibrate_recommender.py,82,Command.add_arguments,False,2,2,All body lines exercised
networkly_web/directory/management/commands/calibrate_recommender.py,90,Command.handle,False,71,60,Some body lines exercised
networkly_web/directory/management/commands/capture_applications.py,52,_resolve_firm,False,7,6,Some body lines exercised
networkly_web/directory/management/commands/capture_applications.py,63,_applied_at,False,12,8,Some body lines exercised
networkly_web/directory/management/commands/capture_applications.py,82,Command.add_arguments,False,3,3,All body lines exercised
networkly_web/directory/management/commands/capture_applications.py,87,Command.handle,False,55,47,Some body lines exercised
networkly_web/directory/management/commands/close_confirmed_dead_rows.py,87,Command.add_arguments,False,2,2,All body lines exercised
networkly_web/directory/management/commands/close_confirmed_dead_rows.py,97,Command.handle,False,30,30,All body lines exercised
networkly_web/directory/management/commands/dedupe_opportunities.py,56,Command.add_arguments,False,4,4,All body lines exercised
networkly_web/directory/management/commands/dedupe_opportunities.py,74,Command.handle,False,32,26,Some body lines exercised
networkly_web/directory/management/commands/dedupe_opportunities.py,129,Command._section,False,13,5,Some body lines exercised
networkly_web/directory/management/commands/enrich_postings.py,105,workday_api_url,False,5,5,All body lines exercised
networkly_web/directory/management/commands/enrich_postings.py,180,jobposting_jsonld,False,19,16,Some body lines exercised
networkly_web/directory/management/commands/enrich_postings.py,226,microdata_jobposting_location,False,2,2,All body lines exercised
networkly_web/directory/management/commands/enrich_postings.py,262,plain_text_jobposting_location,False,5,5,All body lines exercised
networkly_web/directory/management/commands/enrich_postings.py,287,drop_postal_parts,False,3,3,All body lines exercised
networkly_web/directory/management/commands/enrich_postings.py,295,stated_page_location,False,9,8,Some body lines exercised
networkly_web/directory/management/commands/enrich_postings.py,331,page_title,False,2,2,All body lines exercised
networkly_web/directory/management/commands/enrich_postings.py,336,robots_ok,False,4,4,All body lines exercised
networkly_web/directory/management/commands/enrich_postings.py,352,fetch_posting,False,94,66,Some body lines exercised
networkly_web/directory/management/commands/enrich_postings.py,494,has_live_api,False,10,8,Some body lines exercised
networkly_web/directory/management/commands/enrich_postings.py,533,page_text,False,3,3,All body lines exercised
networkly_web/directory/management/commands/enrich_postings.py,580,_fetched_at,False,7,4,Some body lines exercised
networkly_web/directory/management/commands/enrich_postings.py,590,_queue,False,31,27,Some body lines exercised
networkly_web/directory/management/commands/enrich_postings.py,682,payload_text,False,7,7,All body lines exercised
networkly_web/directory/management/commands/enrich_postings.py,692,payload_text.walk,False,17,13,Some body lines exercised
networkly_web/directory/management/commands/enrich_postings.py,731,Command.add_arguments,False,5,5,All body lines exercised
networkly_web/directory/management/commands/enrich_postings.py,746,Command.handle,False,124,100,Some body lines exercised
networkly_web/directory/management/commands/extract_deadlines_ai.py,39,_parsed,False,4,4,All body lines exercised
networkly_web/directory/management/commands/extract_deadlines_ai.py,59,Command.add_arguments,False,3,3,All body lines exercised
networkly_web/directory/management/commands/extract_deadlines_ai.py,71,Command.handle,False,45,45,All body lines exercised
networkly_web/directory/management/commands/extract_facts.py,33,Command.add_arguments,False,3,3,All body lines exercised
networkly_web/directory/management/commands/extract_facts.py,41,Command.handle,False,33,11,Some body lines exercised
networkly_web/directory/management/commands/extract_sponsorship_ai.py,68,_estimated_cost,False,2,2,All body lines exercised
networkly_web/directory/management/commands/extract_sponsorship_ai.py,80,Command.add_arguments,False,3,3,All body lines exercised
networkly_web/directory/management/commands/extract_sponsorship_ai.py,91,Command._eligible_rows,False,16,15,Some body lines exercised
networkly_web/directory/management/commands/extract_sponsorship_ai.py,123,Command.handle,False,30,30,All body lines exercised
networkly_web/directory/management/commands/fetch_firm_logos.py,113,root_domain,False,7,6,Some body lines exercised
networkly_web/directory/management/commands/fetch_firm_logos.py,125,candidates,False,6,6,All body lines exercised
networkly_web/directory/management/commands/fetch_firm_logos.py,143,robots_ok,False,4,4,All body lines exercised
networkly_web/directory/management/commands/fetch_firm_logos.py,168,site_icons,False,23,3,Some body lines exercised
networkly_web/directory/management/commands/fetch_firm_logos.py,206,page_logos,False,32,25,Some body lines exercised
networkly_web/directory/management/commands/fetch_firm_logos.py,252,sources,False,1,0,Body not exercised
networkly_web/directory/management/commands/fetch_firm_logos.py,275,_cairo_dir,False,7,5,Some body lines exercised
networkly_web/directory/management/commands/fetch_firm_logos.py,286,_rasterise_svg,False,9,6,Some body lines exercised
